qid,docid,docno,rank,score,query
19335,8412685,8412685,41,0.000333422,anthropological definition of environment
19335,1729,1729,42,0.000323749,anthropological definition of environment
19335,5078867,5078867,43,0.00023373,anthropological definition of environment
19335,8635981,8635981,44,0.00019347,anthropological definition of environment
19335,342432,342432,45,0.000170105,anthropological definition of environment
19335,5379897,5379897,46,0.000161396,anthropological definition of environment
19335,8734157,8734157,47,0.000151131,anthropological definition of environment
19335,1726,1726,48,0.00012327,anthropological definition of environment
19335,7727462,7727462,49,7.45928e-05,anthropological definition of environment
19335,2943087,2943087,50,6.82265e-05,anthropological definition of environment
19335,5454280,5454280,51,6.81106e-05,anthropological definition of environment
19335,712802,712802,52,6.78038e-05,anthropological definition of environment
19335,1725697,1725697,53,6.35475e-05,anthropological definition of environment
19335,7298833,7298833,54,5.91381e-05,anthropological definition of environment
19335,3497214,3497214,55,5.88024e-05,anthropological definition of environment
19335,256750,256750,56,5.6909e-05,anthropological definition of environment
19335,7727464,7727464,57,5.25211e-05,anthropological definition of environment
19335,8618772,8618772,58,4.61586e-05,anthropological definition of environment
19335,5843332,5843332,59,4.58535e-05,anthropological definition of environment
19335,1837110,1837110,60,4.5603e-05,anthropological definition of environment
19335,712804,712804,61,4.17856e-05,anthropological definition of environment
19335,6582809,6582809,62,3.91399e-05,anthropological definition of environment
19335,3653053,3653053,63,3.75983e-05,anthropological definition of environment
19335,7298837,7298837,64,3.63973e-05,anthropological definition of environment
19335,8798990,8798990,65,3.6323e-05,anthropological definition of environment
19335,2046341,2046341,66,3.55178e-05,anthropological definition of environment
19335,436828,436828,67,3.51987e-05,anthropological definition of environment
19335,8525221,8525221,68,3.43749e-05,anthropological definition of environment
19335,1796647,1796647,69,3.14879e-05,anthropological definition of environment
19335,691492,691492,70,2.97508e-05,anthropological definition of environment
19335,2300499,2300499,71,2.95353e-05,anthropological definition of environment
19335,3489287,3489287,72,2.93081e-05,anthropological definition of environment
19335,691494,691494,73,2.71553e-05,anthropological definition of environment
19335,1705525,1705525,74,2.70398e-05,anthropological definition of environment
19335,1359917,1359917,75,2.65773e-05,anthropological definition of environment
19335,6010966,6010966,76,2.51711e-05,anthropological definition of environment
19335,256748,256748,77,2.3857e-05,anthropological definition of environment
19335,6306218,6306218,78,2.29695e-05,anthropological definition of environment
19335,8612877,8612877,79,2.09594e-05,anthropological definition of environment
19335,712809,712809,80,1.99664e-05,anthropological definition of environment
19335,7276206,7276206,81,1.90872e-05,anthropological definition of environment
19335,4835653,4835653,82,1.61668e-05,anthropological definition of environment
19335,1994172,1994172,83,1.60029e-05,anthropological definition of environment
19335,2197529,2197529,84,1.54171e-05,anthropological definition of environment
19335,2488494,2488494,85,1.42835e-05,anthropological definition of environment
19335,1722,1722,86,1.28833e-05,anthropological definition of environment
19335,6010968,6010968,87,1.19153e-05,anthropological definition of environment
19335,6210051,6210051,88,1.15854e-05,anthropological definition of environment
19335,1555319,1555319,89,1.13377e-05,anthropological definition of environment
19335,4835655,4835655,90,1.0855e-05,anthropological definition of environment
19335,1522985,1522985,91,9.84516e-06,anthropological definition of environment
19335,630063,630063,92,9.28513e-06,anthropological definition of environment
19335,5454283,5454283,93,8.89259e-06,anthropological definition of environment
19335,4349928,4349928,94,7.39079e-06,anthropological definition of environment
19335,8218756,8218756,95,6.3239e-06,anthropological definition of environment
19335,8423235,8423235,96,4.44801e-06,anthropological definition of environment
19335,7256139,7256139,97,4.36715e-06,anthropological definition of environment
19335,6109209,6109209,98,4.09214e-06,anthropological definition of environment
19335,8080924,8080924,99,2.61582e-06,anthropological definition of environment
47923,4297620,4297620,0,0.996032,axon terminals or synaptic knob definition
47923,6241151,6241151,1,0.995575,axon terminals or synaptic knob definition
47923,6241147,6241147,2,0.994805,axon terminals or synaptic knob definition
47923,6241150,6241150,3,0.993333,axon terminals or synaptic knob definition
47923,5417582,5417582,4,0.992693,axon terminals or synaptic knob definition
47923,618556,618556,5,0.989856,axon terminals or synaptic knob definition
47923,6241152,6241152,6,0.98747,axon terminals or synaptic knob definition
47923,6919836,6919836,7,0.987186,axon terminals or synaptic knob definition
47923,8418683,8418683,8,0.984513,axon terminals or synaptic knob definition
47923,1681334,1681334,9,0.983641,axon terminals or synaptic knob definition
47923,1681332,1681332,10,0.98352,axon terminals or synaptic knob definition
47923,1681336,1681336,11,0.982563,axon terminals or synaptic knob definition
47923,8641107,8641107,12,0.973401,axon terminals or synaptic knob definition
47923,473807,473807,13,0.971102,axon terminals or synaptic knob definition
47923,8418681,8418681,14,0.968992,axon terminals or synaptic knob definition
47923,1681331,1681331,15,0.968752,axon terminals or synaptic knob definition
47923,1681337,1681337,16,0.968614,axon terminals or synaptic knob definition
47923,4652795,4652795,17,0.968035,axon terminals or synaptic knob definition
47923,8641104,8641104,18,0.967082,axon terminals or synaptic knob definition
47923,473809,473809,19,0.962942,axon terminals or synaptic knob definition
47923,6191,6191,20,0.959073,axon terminals or synaptic knob definition
47923,5032362,5032362,21,0.952928,axon terminals or synaptic knob definition
47923,6241153,6241153,22,0.940603,axon terminals or synaptic knob definition
47923,1868437,1868437,23,0.940382,axon terminals or synaptic knob definition
47923,6643066,6643066,24,0.939281,axon terminals or synaptic knob definition
47923,7936847,7936847,25,0.938265,axon terminals or synaptic knob definition
47923,3348838,3348838,26,0.914797,axon terminals or synaptic knob definition
47923,7038128,7038128,27,0.910335,axon terminals or synaptic knob definition
47923,7747055,7747055,28,0.907997,axon terminals or synaptic knob definition
47923,2135499,2135499,29,0.902007,axon terminals or synaptic knob definition
47923,7071695,7071695,30,0.895178,axon terminals or synaptic knob definition
47923,8348762,8348762,31,0.887041,axon terminals or synaptic knob definition
47923,7417276,7417276,32,0.886878,axon terminals or synaptic knob definition
47923,8418678,8418678,33,0.868172,axon terminals or synaptic knob definition
47923,1960681,1960681,34,0.836169,axon terminals or synaptic knob definition
47923,5147527,5147527,35,0.835185,axon terminals or synaptic knob definition
47923,8216702,8216702,36,0.832964,axon terminals or synaptic knob definition
47923,2704000,2704000,37,0.807256,axon terminals or synaptic knob definition
47923,5147526,5147526,38,0.793333,axon terminals or synaptic knob definition
47923,5417580,5417580,39,0.769997,axon terminals or synaptic knob definition
47923,525511,525511,40,0.741512,axon terminals or synaptic knob definition
47923,2699736,2699736,41,0.626591,axon terminals or synaptic knob definition
47923,2044900,2044900,42,0.583501,axon terminals or synaptic knob definition
47923,5417583,5417583,43,0.58197,axon terminals or synaptic knob definition
47923,5417584,5417584,44,0.570969,axon terminals or synaptic knob definition
47923,1827449,1827449,45,0.558691,axon terminals or synaptic knob definition
47923,5147528,5147528,46,0.514853,axon terminals or synaptic knob definition
47923,766019,766019,47,0.49903,axon terminals or synaptic knob definition
47923,5032364,5032364,48,0.498431,axon terminals or synaptic knob definition
47923,5147530,5147530,49,0.44506,axon terminals or synaptic knob definition
47923,8110288,8110288,50,0.413261,axon terminals or synaptic knob definition
47923,5147529,5147529,51,0.397018,axon terminals or synaptic knob definition
47923,3348834,3348834,52,0.391275,axon terminals or synaptic knob definition
47923,2838662,2838662,53,0.377858,axon terminals or synaptic knob definition
47923,2699737,2699737,54,0.368353,axon terminals or synaptic knob definition
47923,1488918,1488918,55,0.367165,axon terminals or synaptic knob definition
47923,8418679,8418679,56,0.346884,axon terminals or synaptic knob definition
47923,6919841,6919841,57,0.312061,axon terminals or synaptic knob definition
47923,4991357,4991357,58,0.299428,axon terminals or synaptic knob definition
47923,2408264,2408264,59,0.281149,axon terminals or synaptic knob definition
47923,6210760,6210760,60,0.252206,axon terminals or synaptic knob definition
47923,1868438,1868438,61,0.23925,axon terminals or synaptic knob definition
47923,5898846,5898846,62,0.237198,axon terminals or synaptic knob definition
47923,4523464,4523464,63,0.219634,axon terminals or synaptic knob definition
47923,8418684,8418684,64,0.189738,axon terminals or synaptic knob definition
47923,8619129,8619129,65,0.168474,axon terminals or synaptic knob definition
47923,6267282,6267282,66,0.162285,axon terminals or synaptic knob definition
47923,4818815,4818815,67,0.111128,axon terminals or synaptic knob definition
47923,4513009,4513009,68,0.106255,axon terminals or synaptic knob definition
47923,5898845,5898845,69,0.0768277,axon terminals or synaptic knob definition
47923,8619126,8619126,70,0.0603426,axon terminals or synaptic knob definition
47923,8619130,8619130,71,0.0316623,axon terminals or synaptic knob definition
47923,4652799,4652799,72,0.0263395,axon terminals or synaptic knob definition
47923,1565060,1565060,73,0.0218795,axon terminals or synaptic knob definition
47923,1488919,1488919,74,0.0171384,axon terminals or synaptic knob definition
47923,766025,766025,75,0.0148746,axon terminals or synaptic knob definition
47923,6696631,6696631,76,0.0147598,axon terminals or synaptic knob definition
47923,2402776,2402776,77,0.0146201,axon terminals or synaptic knob definition
47923,5586331,5586331,78,0.0136029,axon terminals or synaptic knob definition
47923,3876458,3876458,79,0.0113118,axon terminals or synaptic knob definition
47923,6626703,6626703,80,0.0100539,axon terminals or synaptic knob definition
47923,1488916,1488916,81,0.00816541,axon terminals or synaptic knob definition
47923,4587558,4587558,82,0.00810266,axon terminals or synaptic knob definition
47923,6626705,6626705,83,0.00634455,axon terminals or synaptic knob definition
47923,7774318,7774318,84,0.00525107,axon terminals or synaptic knob definition
47923,1506786,1506786,85,0.0051743,axon terminals or synaptic knob definition
47923,7071694,7071694,86,0.00463591,axon terminals or synaptic knob definition
47923,6089359,6089359,87,0.00307541,axon terminals or synaptic knob definition
47923,146706,146706,88,0.00282669,axon terminals or synaptic knob definition
47923,6935784,6935784,89,0.00257915,axon terminals or synaptic knob definition
47923,4202490,4202490,90,0.00250877,axon terminals or synaptic knob definition
47923,2284132,2284132,91,0.00244287,axon terminals or synaptic knob definition
47923,5949690,5949690,92,0.00220308,axon terminals or synaptic knob definition
47923,3589347,3589347,93,0.00197822,axon terminals or synaptic knob definition
47923,5911790,5911790,94,0.000999645,axon terminals or synaptic knob definition
47923,3883233,3883233,95,0.000889236,axon terminals or synaptic knob definition
47923,5065570,5065570,96,0.000734352,axon terminals or synaptic knob definition
47923,7914498,7914498,97,0.000648152,axon terminals or synaptic knob definition
47923,766028,766028,98,0.000298952,axon terminals or synaptic knob definition
47923,8284608,8284608,99,0.000112425,axon terminals or synaptic knob definition
87181,6521366,6521366,0,0.985495,causes of left ventricular hypertrophy
87181,8332546,8332546,1,0.985231,causes of left ventricular hypertrophy
87181,2530252,2530252,2,0.982865,causes of left ventricular hypertrophy
87181,8151926,8151926,3,0.982204,causes of left ventricular hypertrophy
87181,8534134,8534134,4,0.980913,causes of left ventricular hypertrophy
87181,4689523,4689523,5,0.980045,causes of left ventricular hypertrophy
87181,2556151,2556151,6,0.977178,causes of left ventricular hypertrophy
87181,123547,123547,7,0.976745,causes of left ventricular hypertrophy
87181,6484575,6484575,8,0.976023,causes of left ventricular hypertrophy
87181,8565420,8565420,9,0.969756,causes of left ventricular hypertrophy
87181,6484576,6484576,10,0.957949,causes of left ventricular hypertrophy
87181,8332547,8332547,11,0.942321,causes of left ventricular hypertrophy
87181,2986227,2986227,12,0.938315,causes of left ventricular hypertrophy
87181,8683185,8683185,13,0.933488,causes of left ventricular hypertrophy
87181,4786305,4786305,14,0.927032,causes of left ventricular hypertrophy
87181,6484577,6484577,15,0.885311,causes of left ventricular hypertrophy
87181,742425,742425,16,0.881902,causes of left ventricular hypertrophy
87181,2307979,2307979,17,0.837672,causes of left ventricular hypertrophy
87181,2530227,2530227,18,0.827028,causes of left ventricular hypertrophy
87181,6685092,6685092,19,0.813628,causes of left ventricular hypertrophy
87181,7666831,7666831,20,0.806835,causes of left ventricular hypertrophy
87181,6774305,6774305,21,0.806388,causes of left ventricular hypertrophy
87181,5469038,5469038,22,0.803906,causes of left ventricular hypertrophy
87181,8534135,8534135,23,0.786166,causes of left ventricular hypertrophy
87181,7057928,7057928,24,0.780295,causes of left ventricular hypertrophy
87181,6969187,6969187,25,0.779515,causes of left ventricular hypertrophy
87181,8522403,8522403,26,0.747969,causes of left ventricular hypertrophy
87181,47207,47207,27,0.737558,causes of left ventricular hypertrophy
87181,8683181,8683181,28,0.731135,causes of left ventricular hypertrophy
87181,3216315,3216315,29,0.678213,causes of left ventricular hypertrophy
87181,8664069,8664069,30,0.62426,causes of left ventricular hypertrophy
87181,5197135,5197135,31,0.55505,causes of left ventricular hypertrophy
87181,2556144,2556144,32,0.471055,causes of left ventricular hypertrophy
87181,8165403,8165403,33,0.437177,causes of left ventricular hypertrophy
87181,7666828,7666828,34,0.424097,causes of left ventricular hypertrophy
87181,8332551,8332551,35,0.376405,causes of left ventricular hypertrophy
87181,2530257,2530257,36,0.335181,causes of left ventricular hypertrophy
87181,1766470,1766470,37,0.308297,causes of left ventricular hypertrophy
87181,8332555,8332555,38,0.295041,causes of left ventricular hypertrophy
87181,8534133,8534133,39,0.23642,causes of left ventricular hypertrophy
87181,3914970,3914970,40,0.191947,causes of left ventricular hypertrophy
87181,4689525,4689525,41,0.190993,causes of left ventricular hypertrophy
87181,8614360,8614360,42,0.188454,causes of left ventricular hypertrophy
87181,6484578,6484578,43,0.133744,causes of left ventricular hypertrophy
87181,47211,47211,44,0.131404,causes of left ventricular hypertrophy
87181,4689524,4689524,45,0.104332,causes of left ventricular hypertrophy
87181,8614359,8614359,46,0.104325,causes of left ventricular hypertrophy
87181,8738510,8738510,47,0.0865461,causes of left ventricular hypertrophy
87181,5197133,5197133,48,0.069474,causes of left ventricular hypertrophy
87181,47212,47212,49,0.0690837,causes of left ventricular hypertrophy
87181,6521360,6521360,50,0.0604683,causes of left ventricular hypertrophy
87181,47203,47203,51,0.0468912,causes of left ventricular hypertrophy
87181,8165398,8165398,52,0.0385687,causes of left ventricular hypertrophy
87181,8183982,8183982,53,0.0129641,causes of left ventricular hypertrophy
87181,8683178,8683178,54,0.0119051,causes of left ventricular hypertrophy
87181,6896088,6896088,55,0.00866341,causes of left ventricular hypertrophy
87181,47210,47210,56,0.00825806,causes of left ventricular hypertrophy
87181,8151922,8151922,57,0.00616593,causes of left ventricular hypertrophy
87181,1961300,1961300,58,0.00390753,causes of left ventricular hypertrophy
87181,8183981,8183981,59,0.00380223,causes of left ventricular hypertrophy
87181,1902826,1902826,60,0.00195302,causes of left ventricular hypertrophy
87181,47206,47206,61,0.00192708,causes of left ventricular hypertrophy
87181,8332548,8332548,62,0.00189517,causes of left ventricular hypertrophy
87181,8476330,8476330,63,0.00150296,causes of left ventricular hypertrophy
87181,8151921,8151921,64,0.00146827,causes of left ventricular hypertrophy
87181,5197130,5197130,65,0.00143632,causes of left ventricular hypertrophy
87181,2556150,2556150,66,0.00124567,causes of left ventricular hypertrophy
87181,4632251,4632251,67,0.00122048,causes of left ventricular hypertrophy
87181,47205,47205,68,0.00110057,causes of left ventricular hypertrophy
87181,3354162,3354162,69,0.00109049,causes of left ventricular hypertrophy
87181,7112964,7112964,70,0.000974247,causes of left ventricular hypertrophy
87181,7112968,7112968,71,0.000784029,causes of left ventricular hypertrophy
87181,1179100,1179100,72,0.000641095,causes of left ventricular hypertrophy
87181,6262331,6262331,73,0.000543353,causes of left ventricular hypertrophy
87181,47208,47208,74,0.000464777,causes of left ventricular hypertrophy
87181,2556149,2556149,75,0.000404104,causes of left ventricular hypertrophy
87181,1902827,1902827,76,0.000367043,causes of left ventricular hypertrophy
87181,8183977,8183977,77,0.000232884,causes of left ventricular hypertrophy
87181,7139898,7139898,78,0.000226131,causes of left ventricular hypertrophy
87181,8151919,8151919,79,0.000217138,causes of left ventricular hypertrophy
87181,5197138,5197138,80,0.000201983,causes of left ventricular hypertrophy
87181,8332554,8332554,81,0.000194641,causes of left ventricular hypertrophy
87181,6029788,6029788,82,0.00017754,causes of left ventricular hypertrophy
87181,1692902,1692902,83,0.000176475,causes of left ventricular hypertrophy
87181,1519996,1519996,84,0.000172956,causes of left ventricular hypertrophy
87181,5197136,5197136,85,0.000167606,causes of left ventricular hypertrophy
87181,123548,123548,86,0.000109133,causes of left ventricular hypertrophy
87181,3198047,3198047,87,9.12888e-05,causes of left ventricular hypertrophy
87181,8082516,8082516,88,8.29104e-05,causes of left ventricular hypertrophy
87181,8246410,8246410,89,7.27397e-05,causes of left ventricular hypertrophy
87181,803955,803955,90,3.22066e-05,causes of left ventricular hypertrophy
87181,4042165,4042165,91,1.68556e-05,causes of left ventricular hypertrophy
87181,2374850,2374850,92,1.49221e-05,causes of left ventricular hypertrophy
87181,2345225,2345225,93,1.10011e-05,causes of left ventricular hypertrophy
87181,8542892,8542892,94,9.269e-06,causes of left ventricular hypertrophy
87181,2596279,2596279,95,9.02752e-06,causes of left ventricular hypertrophy
87181,6928212,6928212,96,6.51776e-06,causes of left ventricular hypertrophy
87181,2611818,2611818,97,4.95652e-06,causes of left ventricular hypertrophy
87181,2713030,2713030,98,4.85107e-06,causes of left ventricular hypertrophy
87181,1294924,1294924,99,3.70342e-06,causes of left ventricular hypertrophy
87452,5286924,5286924,0,0.993238,causes of military suicide
87452,186939,186939,1,0.990019,causes of military suicide
87452,6018168,6018168,2,0.980253,causes of military suicide
87452,8819116,8819116,3,0.976302,causes of military suicide
87452,8819111,8819111,4,0.974938,causes of military suicide
87452,8333919,8333919,5,0.973019,causes of military suicide
87452,8333920,8333920,6,0.962396,causes of military suicide
87452,186931,186931,7,0.955959,causes of military suicide
87452,8333912,8333912,8,0.902958,causes of military suicide
87452,6018163,6018163,9,0.897773,causes of military suicide
87452,6018160,6018160,10,0.887289,causes of military suicide
87452,7965004,7965004,11,0.852015,causes of military suicide
87452,5751686,5751686,12,0.801539,causes of military suicide
87452,8436578,8436578,13,0.781793,causes of military suicide
87452,4872055,4872055,14,0.733476,causes of military suicide
87452,8436576,8436576,15,0.727482,causes of military suicide
87452,6018169,6018169,16,0.659751,causes of military suicide
87452,6018166,6018166,17,0.584579,causes of military suicide
87452,7965011,7965011,18,0.573466,causes of military suicide
87452,8436571,8436571,19,0.532574,causes of military suicide
87452,4496461,4496461,20,0.512511,causes of military suicide
87452,8436579,8436579,21,0.492542,causes of military suicide
87452,6018167,6018167,22,0.459845,causes of military suicide
87452,1749882,1749882,23,0.439411,causes of military suicide
87452,7965007,7965007,24,0.415094,causes of military suicide
87452,4993648,4993648,25,0.414865,causes of military suicide
87452,7843984,7843984,26,0.378134,causes of military suicide
87452,5296736,5296736,27,0.341306,causes of military suicide
87452,8152222,8152222,28,0.331613,causes of military suicide
87452,5851090,5851090,29,0.307163,causes of military suicide
87452,4634899,4634899,30,0.303993,causes of military suicide
87452,5299878,5299878,31,0.283399,causes of military suicide
87452,7843982,7843982,32,0.157064,causes of military suicide
87452,5746165,5746165,33,0.124386,causes of military suicide
87452,2127122,2127122,34,0.10759,causes of military suicide
87452,8436572,8436572,35,0.102115,causes of military suicide
87452,2026777,2026777,36,0.0877283,causes of military suicide
87452,8436577,8436577,37,0.0521546,causes of military suicide
87452,5500606,5500606,38,0.0173616,causes of military suicide
87452,3673990,3673990,39,0.00900014,causes of military suicide
87452,2026775,2026775,40,0.00689248,causes of military suicide
87452,4248450,4248450,41,0.00268474,causes of military suicide
87452,7542008,7542008,42,0.00239394,causes of military suicide
87452,2065225,2065225,43,0.00131564,causes of military suicide
87452,1118401,1118401,44,0.00130193,causes of military suicide
87452,3919937,3919937,45,0.00113419,causes of military suicide
87452,2571223,2571223,46,0.00112223,causes of military suicide
87452,8496922,8496922,47,0.000865588,causes of military suicide
87452,5180111,5180111,48,0.000815783,causes of military suicide
87452,2407664,2407664,49,0.00064897,causes of military suicide
87452,8496921,8496921,50,0.000636051,causes of military suicide
87452,2571220,2571220,51,0.000612719,causes of military suicide
87452,4496459,4496459,52,0.000507664,causes of military suicide
87452,6363462,6363462,53,0.000506377,causes of military suicide
87452,2571221,2571221,54,0.000471882,causes of military suicide
87452,6679972,6679972,55,0.000458698,causes of military suicide
87452,434339,434339,56,0.000435577,causes of military suicide
87452,3732121,3732121,57,0.00032181,causes of military suicide
87452,6931702,6931702,58,0.000289044,causes of military suicide
87452,2624272,2624272,59,0.000230376,causes of military suicide
87452,6335482,6335482,60,0.000172518,causes of military suicide
87452,7897960,7897960,61,0.000168056,causes of military suicide
87452,8055167,8055167,62,0.000144939,causes of military suicide
87452,6621971,6621971,63,0.000133855,causes of military suicide
87452,5048394,5048394,64,0.000124931,causes of military suicide
87452,7909771,7909771,65,0.000123698,causes of military suicide
87452,7588883,7588883,66,0.000110203,causes of military suicide
87452,6159694,6159694,67,0.000104538,causes of military suicide
87452,5338945,5338945,68,0.000101686,causes of military suicide
87452,4157764,4157764,69,0.000101647,causes of military suicide
87452,3300070,3300070,70,0.000100469,causes of military suicide
87452,7133124,7133124,71,7.96238e-05,causes of military suicide
87452,6357396,6357396,72,7.70418e-05,causes of military suicide
87452,1185292,1185292,73,7.32867e-05,causes of military suicide
87452,3347347,3347347,74,6.76078e-05,causes of military suicide
87452,3732895,3732895,75,6.3423e-05,causes of military suicide
87452,1892480,1892480,76,5.24544e-05,causes of military suicide
87452,1971830,1971830,77,5.06031e-05,causes of military suicide
87452,6042747,6042747,78,4.50725e-05,causes of military suicide
87452,7499678,7499678,79,4.24444e-05,causes of military suicide
87452,3300073,3300073,80,4.13931e-05,causes of military suicide
87452,1176095,1176095,81,3.96653e-05,causes of military suicide
87452,1642159,1642159,82,3.02716e-05,causes of military suicide
87452,4583410,4583410,83,2.90931e-05,causes of military suicide
87452,6679974,6679974,84,2.87251e-05,causes of military suicide
87452,5694209,5694209,85,2.84192e-05,causes of military suicide
87452,4502603,4502603,86,2.63601e-05,causes of military suicide
87452,3809018,3809018,87,2.4295e-05,causes of military suicide
87452,3809017,3809017,88,2.28208e-05,causes of military suicide
87452,5694210,5694210,89,2.24658e-05,causes of military suicide
87452,7499676,7499676,90,2.14474e-05,causes of military suicide
87452,4312660,4312660,91,1.88348e-05,causes of military suicide
87452,7897962,7897962,92,1.58789e-05,causes of military suicide
87452,3809016,3809016,93,1.44757e-05,causes of military suicide
87452,8496336,8496336,94,1.20006e-05,causes of military suicide
87452,4047535,4047535,95,1.13659e-05,causes of military suicide
87452,1150485,1150485,96,9.33378e-06,causes of military suicide
87452,8276051,8276051,97,8.21099e-06,causes of military suicide
87452,8079127,8079127,98,5.76253e-06,causes of military suicide
87452,2035306,2035306,99,4.5312e-06,causes of military suicide
104861,1773805,1773805,0,0.91492,cost of interior concrete flooring
104861,5703401,5703401,1,0.905496,cost of interior concrete flooring
104861,1948963,1948963,2,0.899974,cost of interior concrete flooring
104861,5801822,5801822,3,0.890685,cost of interior concrete flooring
104861,5836442,5836442,4,0.890348,cost of interior concrete flooring
104861,5248341,5248341,5,0.884464,cost of interior concrete flooring
104861,3925933,3925933,6,0.870406,cost of interior concrete flooring
104861,3443173,3443173,7,0.866887,cost of interior concrete flooring
104861,5138467,5138467,8,0.852406,cost of interior concrete flooring
104861,5703400,5703400,9,0.849435,cost of interior concrete flooring
104861,459676,459676,10,0.844572,cost of interior concrete flooring
104861,6187055,6187055,11,0.827547,cost of interior concrete flooring
104861,8495099,8495099,12,0.815042,cost of interior concrete flooring
104861,5138472,5138472,13,0.772359,cost of interior concrete flooring
104861,629278,629278,14,0.756296,cost of interior concrete flooring
104861,5138474,5138474,15,0.570814,cost of interior concrete flooring
104861,1811410,1811410,16,0.559636,cost of interior concrete flooring
104861,5138469,5138469,17,0.55885,cost of interior concrete flooring
104861,1304632,1304632,18,0.479103,cost of interior concrete flooring
104861,5138468,5138468,19,0.40969,cost of interior concrete flooring
104861,1017092,1017092,20,0.395407,cost of interior concrete flooring
104861,5688415,5688415,21,0.252264,cost of interior concrete flooring
104861,6351571,6351571,22,0.247263,cost of interior concrete flooring
104861,6467580,6467580,23,0.228398,cost of interior concrete flooring
104861,6704672,6704672,24,0.135655,cost of interior concrete flooring
104861,7204477,7204477,25,0.134454,cost of interior concrete flooring
104861,2377050,2377050,26,0.11255,cost of interior concrete flooring
104861,8546162,8546162,27,0.087586,cost of interior concrete flooring
104861,5248340,5248340,28,0.0731198,cost of interior concrete flooring
104861,459675,459675,29,0.0654401,cost of interior concrete flooring
104861,5150431,5150431,30,0.0204501,cost of interior concrete flooring
104861,5138470,5138470,31,0.0102317,cost of interior concrete flooring
104861,5864693,5864693,32,0.00732961,cost of interior concrete flooring
104861,6658615,6658615,33,0.00392131,cost of interior concrete flooring
104861,6653676,6653676,34,0.00194207,cost of interior concrete flooring
104861,7506028,7506028,35,0.000672518,cost of interior concrete flooring
104861,5864689,5864689,36,0.000410937,cost of interior concrete flooring
104861,6056677,6056677,37,0.000332464,cost of interior concrete flooring
104861,4717134,4717134,38,0.000326875,cost of interior concrete flooring
104861,2916636,2916636,39,0.000184757,cost of interior concrete flooring
104861,8546159,8546159,40,0.000103733,cost of interior concrete flooring
104861,5667471,5667471,41,9.18382e-05,cost of interior concrete flooring
104861,2158194,2158194,42,8.32825e-05,cost of interior concrete flooring
104861,409268,409268,43,5.34778e-05,cost of interior concrete flooring
104861,8260035,8260035,44,5.23496e-05,cost of interior concrete flooring
104861,8259116,8259116,45,5.01855e-05,cost of interior concrete flooring
104861,7506026,7506026,46,4.11716e-05,cost of interior concrete flooring
104861,5667474,5667474,47,3.7117e-05,cost of interior concrete flooring
104861,8138536,8138536,48,3.4558e-05,cost of interior concrete flooring
104861,8260038,8260038,49,2.66944e-05,cost of interior concrete flooring
104861,5379458,5379458,50,2.41527e-05,cost of interior concrete flooring
104861,672931,672931,51,2.28913e-05,cost of interior concrete flooring
104861,146178,146178,52,2.03653e-05,cost of interior concrete flooring
