qid,docid,docno,rank,score,query
156493,2141934,2141934,239,20.76703284238417,do goldfish grow
156493,26121,26121,240,20.73546768360276,do goldfish grow
156493,1172285,1172285,241,20.73546768360276,do goldfish grow
156493,2616514,2616514,242,20.73546768360276,do goldfish grow
156493,4588175,4588175,243,20.73546768360276,do goldfish grow
156493,8725859,8725859,244,20.73546768360276,do goldfish grow
156493,2411912,2411912,245,20.727370239106932,do goldfish grow
156493,5877549,5877549,246,20.727370239106932,do goldfish grow
156493,2351511,2351511,247,20.700591966995106,do goldfish grow
156493,59098,59098,248,20.59416723337381,do goldfish grow
156493,1960253,1960253,249,20.59416723337381,do goldfish grow
156493,2378074,2378074,250,20.59416723337381,do goldfish grow
156493,3269357,3269357,251,20.59416723337381,do goldfish grow
156493,5022723,5022723,252,20.59416723337381,do goldfish grow
156493,6352009,6352009,253,20.59416723337381,do goldfish grow
156493,6775075,6775075,254,20.59416723337381,do goldfish grow
156493,7663267,7663267,255,20.59416723337381,do goldfish grow
156493,8672395,8672395,256,20.59416723337381,do goldfish grow
156493,8811146,8811146,257,20.59416723337381,do goldfish grow
156493,8820533,8820533,258,20.59416723337381,do goldfish grow
156493,2708305,2708305,259,20.55516156795999,do goldfish grow
156493,3827672,3827672,260,20.55516156795999,do goldfish grow
156493,5122743,5122743,261,20.53182901043611,do goldfish grow
156493,6859022,6859022,262,20.53182901043611,do goldfish grow
156493,2411911,2411911,263,20.516303377870667,do goldfish grow
156493,4131145,4131145,264,20.513909754116483,do goldfish grow
156493,6524746,6524746,265,20.513909754116483,do goldfish grow
156493,7085961,7085961,266,20.513909754116483,do goldfish grow
156493,7134515,7134515,267,20.513909754116483,do goldfish grow
156493,662453,662453,268,20.513260811945585,do goldfish grow
156493,3252915,3252915,269,20.462665335326278,do goldfish grow
156493,4552079,4552079,270,20.462665335326278,do goldfish grow
156493,5022721,5022721,271,20.462665335326278,do goldfish grow
156493,278173,278173,272,20.45477951380383,do goldfish grow
156493,1034434,1034434,273,20.45477951380383,do goldfish grow
156493,1960256,1960256,274,20.45477951380383,do goldfish grow
156493,2132119,2132119,275,20.45477951380383,do goldfish grow
156493,2154542,2154542,276,20.45477951380383,do goldfish grow
156493,2940589,2940589,277,20.45477951380383,do goldfish grow
156493,3125674,3125674,278,20.45477951380383,do goldfish grow
156493,8182158,8182158,279,20.45477951380383,do goldfish grow
156493,6611997,6611997,280,20.450838881858683,do goldfish grow
156493,5122741,5122741,281,20.446899767953763,do goldfish grow
156493,5877550,5877550,282,20.446899767953763,do goldfish grow
156493,5128822,5128822,283,20.347569777028,do goldfish grow
156493,4219350,4219350,284,20.343621536357166,do goldfish grow
156493,885947,885947,285,20.317265948127005,do goldfish grow
156493,1341656,1341656,286,20.317265948127005,do goldfish grow
156493,1939297,1939297,287,20.317265948127005,do goldfish grow
156493,2378077,2378077,288,20.317265948127005,do goldfish grow
156493,2598792,2598792,289,20.317265948127005,do goldfish grow
156493,2940585,2940585,290,20.317265948127005,do goldfish grow
156493,5530080,5530080,291,20.317265948127005,do goldfish grow
156493,5530081,5530081,292,20.317265948127005,do goldfish grow
156493,7055261,7055261,293,20.317265948127005,do goldfish grow
156493,7310031,7310031,294,20.317265948127005,do goldfish grow
156493,8463137,8463137,295,20.317265948127005,do goldfish grow
156493,8672391,8672391,296,20.317265948127005,do goldfish grow
156493,2141936,2141936,297,20.283781686017512,do goldfish grow
156493,1406681,1406681,298,20.2569282768191,do goldfish grow
156493,2403235,2403235,299,20.2569282768191,do goldfish grow
1110199,3838645,3838645,0,36.36191729441825,what is wifi vs bluetooth
1110199,554521,554521,1,34.18562847479397,what is wifi vs bluetooth
1110199,398442,398442,2,33.84467077846448,what is wifi vs bluetooth
1110199,4511137,4511137,3,33.556065781733665,what is wifi vs bluetooth
1110199,5218014,5218014,4,32.69929680197684,what is wifi vs bluetooth
1110199,8160519,8160519,5,30.875207145442886,what is wifi vs bluetooth
1110199,6392463,6392463,6,30.410642774774555,what is wifi vs bluetooth
1110199,5846443,5846443,7,29.787270690504776,what is wifi vs bluetooth
1110199,4511144,4511144,8,29.545177392533798,what is wifi vs bluetooth
1110199,4489656,4489656,9,29.441616202742104,what is wifi vs bluetooth
1110199,8160520,8160520,10,29.20943881545619,what is wifi vs bluetooth
1110199,2925378,2925378,11,28.92630101713336,what is wifi vs bluetooth
1110199,8160523,8160523,12,28.732961894677214,what is wifi vs bluetooth
1110199,3609843,3609843,13,28.617587504741373,what is wifi vs bluetooth
1110199,557605,557605,14,28.426982945439065,what is wifi vs bluetooth
1110199,5049366,5049366,15,28.412082117859477,what is wifi vs bluetooth
1110199,2080928,2080928,16,28.093251193606363,what is wifi vs bluetooth
1110199,5172688,5172688,17,28.093251193606363,what is wifi vs bluetooth
1110199,6923050,6923050,18,27.781786040223732,what is wifi vs bluetooth
1110199,425993,425993,19,27.55263463521514,what is wifi vs bluetooth
1110199,7680811,7680811,20,27.48384449238832,what is wifi vs bluetooth
1110199,507875,507875,21,27.477424876864585,what is wifi vs bluetooth
1110199,507878,507878,22,27.17991857265322,what is wifi vs bluetooth
1110199,6392469,6392469,23,26.88902987248283,what is wifi vs bluetooth
1110199,4750530,4750530,24,26.790114178651365,what is wifi vs bluetooth
1110199,2796830,2796830,25,26.631669175767392,what is wifi vs bluetooth
1110199,2279578,2279578,26,26.353416201169026,what is wifi vs bluetooth
1110199,2811563,2811563,27,26.353416201169026,what is wifi vs bluetooth
1110199,4411531,4411531,28,26.353416201169026,what is wifi vs bluetooth
1110199,5172684,5172684,29,26.326211393348984,what is wifi vs bluetooth
1110199,7821191,7821191,30,26.326211393348984,what is wifi vs bluetooth
1110199,1795043,1795043,31,26.30608976304915,what is wifi vs bluetooth
1110199,3588619,3588619,32,26.30352015818586,what is wifi vs bluetooth
1110199,357932,357932,33,26.133700124534045,what is wifi vs bluetooth
1110199,4438812,4438812,34,26.081124576517304,what is wifi vs bluetooth
1110199,8301971,8301971,35,25.88999732631161,what is wifi vs bluetooth
1110199,4438807,4438807,36,25.814598392809426,what is wifi vs bluetooth
1110199,3342396,3342396,37,25.69887120853996,what is wifi vs bluetooth
1110199,735472,735472,38,25.531852711037875,what is wifi vs bluetooth
1110199,1411495,1411495,39,25.531852711037875,what is wifi vs bluetooth
1110199,3588624,3588624,40,25.531852711037875,what is wifi vs bluetooth
1110199,5600214,5600214,41,25.349696705066645,what is wifi vs bluetooth
1110199,3968831,3968831,42,25.311124596293347,what is wifi vs bluetooth
1110199,557603,557603,43,25.29810192050384,what is wifi vs bluetooth
1110199,4949578,4949578,44,25.29810192050384,what is wifi vs bluetooth
1110199,3107787,3107787,45,25.16275236320312,what is wifi vs bluetooth
1110199,5555051,5555051,46,25.16275236320312,what is wifi vs bluetooth
1110199,5857921,5857921,47,25.16275236320312,what is wifi vs bluetooth
1110199,5355385,5355385,48,25.04778157469379,what is wifi vs bluetooth
1110199,3647394,3647394,49,24.804171710644592,what is wifi vs bluetooth
1110199,5504315,5504315,50,24.804171710644592,what is wifi vs bluetooth
1110199,6923057,6923057,51,24.775079596640026,what is wifi vs bluetooth
1110199,7174098,7174098,52,24.775079596640026,what is wifi vs bluetooth
1110199,8301973,8301973,53,24.562177375300603,what is wifi vs bluetooth
1110199,5716613,5716613,54,24.542818459957804,what is wifi vs bluetooth
1110199,637099,637099,55,24.53471509810091,what is wifi vs bluetooth
1110199,554522,554522,56,24.45566734088132,what is wifi vs bluetooth
1110199,892213,892213,57,24.45566734088132,what is wifi vs bluetooth
1110199,1806061,1806061,58,24.45566734088132,what is wifi vs bluetooth
1110199,6509853,6509853,59,24.45566734088132,what is wifi vs bluetooth
1110199,3447960,3447960,60,24.24179531930738,what is wifi vs bluetooth
1110199,5486,5486,61,24.11682041634224,what is wifi vs bluetooth
1110199,2207856,2207856,62,24.11682041634224,what is wifi vs bluetooth
1110199,6738332,6738332,63,24.11682041634224,what is wifi vs bluetooth
1110199,7369955,7369955,64,24.11682041634224,what is wifi vs bluetooth
1110199,1426939,1426939,65,24.09560892962724,what is wifi vs bluetooth
1110199,6162452,6162452,66,24.09560892962724,what is wifi vs bluetooth
1110199,554529,554529,67,23.78723499513736,what is wifi vs bluetooth
1110199,4829634,4829634,68,23.78723499513736,what is wifi vs bluetooth
1110199,6645893,6645893,69,23.64694719984051,what is wifi vs bluetooth
1110199,558317,558317,70,23.46653648766472,what is wifi vs bluetooth
1110199,1197690,1197690,71,23.46653648766472,what is wifi vs bluetooth
1110199,2594143,2594143,72,23.46653648766472,what is wifi vs bluetooth
1110199,2777133,2777133,73,23.46653648766472,what is wifi vs bluetooth
1110199,3934419,3934419,74,23.46653648766472,what is wifi vs bluetooth
1110199,4829633,4829633,75,23.46653648766472,what is wifi vs bluetooth
1110199,6503962,6503962,76,23.46653648766472,what is wifi vs bluetooth
1110199,1528365,1528365,77,23.154370236404247,what is wifi vs bluetooth
1110199,3684454,3684454,78,23.154370236404247,what is wifi vs bluetooth
1110199,2832890,2832890,79,22.850400207578286,what is wifi vs bluetooth
1110199,5302364,5302364,80,22.850400207578286,what is wifi vs bluetooth
1110199,3722531,3722531,81,22.833332642824978,what is wifi vs bluetooth
1110199,5007789,5007789,82,22.79926755896063,what is wifi vs bluetooth
1110199,1318044,1318044,83,22.55430778453173,what is wifi vs bluetooth
1110199,2713574,2713574,84,22.55430778453173,what is wifi vs bluetooth
1110199,6503965,6503965,85,22.55430778453173,what is wifi vs bluetooth
1110199,1201839,1201839,86,22.26579065372359,what is wifi vs bluetooth
1110199,1318045,1318045,87,22.26579065372359,what is wifi vs bluetooth
1110199,2777132,2777132,88,22.26579065372359,what is wifi vs bluetooth
1110199,2796825,2796825,89,22.26579065372359,what is wifi vs bluetooth
1110199,4829641,4829641,90,22.26579065372359,what is wifi vs bluetooth
1110199,6509857,6509857,91,22.26579065372359,what is wifi vs bluetooth
1110199,7637132,7637132,92,22.26579065372359,what is wifi vs bluetooth
1110199,879021,879021,93,22.249584928172403,what is wifi vs bluetooth
1110199,3787868,3787868,94,21.98456177514154,what is wifi vs bluetooth
1110199,6430361,6430361,95,21.830993194803582,what is wifi vs bluetooth
1110199,5355388,5355388,96,21.71034842976868,what is wifi vs bluetooth
1110199,6503957,6503957,97,21.71034842976868,what is wifi vs bluetooth
1110199,7561737,7561737,98,21.442891337457677,what is wifi vs bluetooth
1110199,1051978,1051978,99,21.1819438392147,what is wifi vs bluetooth
1110199,1783054,1783054,100,21.1819438392147,what is wifi vs bluetooth
1110199,5824928,5824928,101,21.102392568470137,what is wifi vs bluetooth
1110199,557610,557610,102,21.016992893146323,what is wifi vs bluetooth
1110199,2087425,2087425,103,20.92727113847228,what is wifi vs bluetooth
1110199,5911719,5911719,104,20.92727113847228,what is wifi vs bluetooth
1110199,6978679,6978679,105,20.92727113847228,what is wifi vs bluetooth
1110199,5701619,5701619,106,20.76676574782647,what is wifi vs bluetooth
1110199,1295212,1295212,107,20.65943415603706,what is wifi vs bluetooth
1110199,1592478,1592478,108,20.65943415603706,what is wifi vs bluetooth
1110199,2347591,2347591,109,20.62646568948576,what is wifi vs bluetooth
1110199,7057684,7057684,110,20.60234722493925,what is wifi vs bluetooth
1110199,8747522,8747522,111,20.60234722493925,what is wifi vs bluetooth
1110199,7891043,7891043,112,20.59770447631842,what is wifi vs bluetooth
1110199,4487656,4487656,113,20.587699169219412,what is wifi vs bluetooth
1110199,6161016,6161016,114,20.577463153870628,what is wifi vs bluetooth
1110199,6430362,6430362,115,20.54272710296238,what is wifi vs bluetooth
1110199,1809283,1809283,116,20.53032906809002,what is wifi vs bluetooth
1110199,7628036,7628036,117,20.518807073375502,what is wifi vs bluetooth
1110199,7619547,7619547,118,20.496959353012667,what is wifi vs bluetooth
1110199,4597572,4597572,119,20.49391592728155,what is wifi vs bluetooth
1110199,2992958,2992958,120,20.466754714801013,what is wifi vs bluetooth
1110199,1176155,1176155,121,20.44994073868445,what is wifi vs bluetooth
1110199,5099760,5099760,122,20.4405117809948,what is wifi vs bluetooth
1110199,554520,554520,123,20.435866077125922,what is wifi vs bluetooth
1110199,2854354,2854354,124,20.435866077125922,what is wifi vs bluetooth
1110199,8757996,8757996,125,20.41708299646873,what is wifi vs bluetooth
1110199,5313571,5313571,126,20.39817304818661,what is wifi vs bluetooth
1110199,8747520,8747520,127,20.382029194985396,what is wifi vs bluetooth
1110199,1592482,1592482,128,20.330540151540937,what is wifi vs bluetooth
1110199,3428056,3428056,129,20.330540151540937,what is wifi vs bluetooth
1110199,7374632,7374632,130,20.325115113076194,what is wifi vs bluetooth
1110199,549756,549756,131,20.30457100262908,what is wifi vs bluetooth
1110199,7038440,7038440,132,20.30457100262908,what is wifi vs bluetooth
1110199,393679,393679,133,20.302907752058534,what is wifi vs bluetooth
1110199,6573364,6573364,134,20.281199018663614,what is wifi vs bluetooth
1110199,1449344,1449344,135,20.27665058282183,what is wifi vs bluetooth
1110199,4464203,4464203,136,20.259183501544815,what is wifi vs bluetooth
1110199,5701617,5701617,137,20.246101729131336,what is wifi vs bluetooth
1110199,972980,972980,138,20.235680145119183,what is wifi vs bluetooth
1110199,1592474,1592474,139,20.20247028180536,what is wifi vs bluetooth
1110199,5313570,5313570,140,20.20247028180536,what is wifi vs bluetooth
1110199,167601,167601,141,20.19000237491932,what is wifi vs bluetooth
1110199,699976,699976,142,20.18557325912377,what is wifi vs bluetooth
1110199,8448196,8448196,143,20.178933227817407,what is wifi vs bluetooth
1110199,1240452,1240452,144,20.1788156104719,what is wifi vs bluetooth
1110199,6478158,6478158,145,20.1788156104719,what is wifi vs bluetooth
1110199,3270583,3270583,146,20.141701239752855,what is wifi vs bluetooth
1110199,4496262,4496262,147,20.141701239752855,what is wifi vs bluetooth
1110199,6811355,6811355,148,20.12435040899434,what is wifi vs bluetooth
1110199,7628031,7628031,149,20.111975249240835,what is wifi vs bluetooth
1110199,2132644,2132644,150,20.09549869212885,what is wifi vs bluetooth
1110199,3967240,3967240,151,20.084783271502044,what is wifi vs bluetooth
1110199,5227454,5227454,152,20.04859121611562,what is wifi vs bluetooth
